name
PMOVZXBD
PMOVZXBQ
PMOVZXBW
PMOVZXWD
PMOVZXWQ
PMOVZXDQ
PMULDQ
PMULLD
PTEST
ROUNDPD
ROUNDPS
ROUNDSD
ROUNDSS
CRC32
VBLENDPD
VBLENDPS
VBLENDVPD
VBLENDVPS
VDPPD
VDPPS
VEXTRACTPS
VINSERTPS
VMOVNTDQA
VMPSADBW
VPACKUSDW
VPBLENDVB
VPBLENDW
VPCMPEQQ
VPEXTRB
VPEXTRD
VPEXTRQ
VPEXTRW
VPHMINPOSUW
VPINSRB
VPINSRD
VPINSRQ
VPMAXSB
VPMAXSD
VPMAXUD
VPMAXUW
VPMINSB
VPMINSD
VPMINUD
VPMINUW
VPMOVSXBD
VPMOVSXBQ
VPMOVSXBW
VPMOVSXWD
VPMOVSXWQ
VPMOVSXDQ
VPMOVZXBD
VPMOVZXBQ
VPMOVZXBW
VPMOVZXWD
VPMOVZXWQ
VPMOVZXDQ
VPMULDQ
VPMULLD
VPTEST
VROUNDPD
VROUNDPS
VROUNDSD
VROUNDSS
VPCMPESTRI
VPCMPESTRM
VPCMPGTQ
VPCMPISTRI
VPCMPISTRM
VAESDEC
VAESDECLAST
VAESENC
VAESENCLAST
VAESIMC
VAESKEYGENASSIST
VPABSB
VPABSD
VPABSW
VPALIGNR
VPHADDD
VPHADDW
VPHADDSW
VPHSUBD
VPHSUBW
VPHSUBSW
VPMADDUBSW
VPMULHRSW
VPSHUFB
VPSIGNB
VPSIGND
VPSIGNW
VADDSUBPD
VADDSUBPS
VHADDPD
VHADDPS
VHSUBPD
VHSUBPS
VLDDQU
VMOVDDUP
VMOVHLPS
VMOVSHDUP
VMOVSLDUP
VADDPD
VADDSD
VANDPD
VANDNPD
VCMPPD
VCMPSD
VCOMISD
VCVTSD2SS
VCVTSS2SD
VDIVPD
VDIVSD
VMAXPD
VMAXSD
VMINPD
VMINSD
VMOVAPD
VMOVD
VMOVQ
VMOVDQA
VMOVDQU
VMOVHPD
VMOVLPD
VMOVMSKPD
VMOVNTDQ
VMOVNTPD
VMOVSD
VMOVUPD
VMULPD
VMULSD
VORPD
VPADDB
VPADDW
VPADDD
VPADDQ
VPADDSB
VPADDSW
VPADDUSB
VPADDUSW
VPAND
VPANDN
VPAVGB
VPAVGW
VPCMPEQB
VPCMPEQW
VPCMPEQD
VPCMPGTB
VPCMPGTW
VPCMPGTD
VPINSRW
VPMADDWD
VPMAXSW
VPMAXUB
VPMINSW
VPMINUB
VPMOVMSKB
VPMULHUW
VPMULHW
VPMULLW
VPMULUDQ
VPOR
VPSADBW
VPSHUFD
VPSHUFHW
VPSHUFLW
VPSLLDQ
VPSLLW
VPSLLD
VPSLLQ
VPSRAW
VPSRAD
VPSRLDQ
VPSRLW
VPSRLD
VPSRLQ
VPSUBB
VPSUBW
VPSUBD
VPSUBQ
VPSUBSB
VPSUBSW
VPSUBUSB
VPSUBUSW
VPUNPCKHBW
VPUNPCKHWD
VPUNPCKHDQ
VPUNPCKHQDQ
VPUNPCKLBW
VPUNPCKLWD
VPUNPCKLDQ
VPUNPCKLQDQ
VPXOR
VSHUFPD
VSQRTPD
VSQRTSD
VSUBPD
VSUBSD
VUCOMISD
VUNPCKHPD
VUNPCKHPS
VUNPCKLPD
VUNPCKLPS
VXORPD
VADDPS
VADDSS
VANDPS
VANDNPS
VCMPPS
VCMPSS
VCOMISS
VCVTSI2SS
VCVTSS2SI
VCVTTSS2SI
VDIVPS
VDIVSS
VLDMXCSR
VMAXPS
VMAXSS
VMINPS
VMINSS
VMOVHPS
VMOVLHPS
VMOVLPS
VMOVMSKPS
VMOVNTPS
VMOVSS
VMULPS
VMULSS
VORPS
VRCPPS
VRCPSS
VRSQRTPS
VRSQRTSS
VSHUFPS
VSQRTPS
VSQRTSS
VSTMXCSR
VSUBPS
VSUBSS
VUCOMISS
UNPCKHPS
UNPCKLPS
VXORPS
VEXTRACTF128
VINSERTF128
VPERMILPD
VPERMILPS
VPERM2F128
VTESTPD/VTESTPS
FABS
FADD
FADDP
FBLD
FBSTP
FCHS
FCLEX
FCOM
FCOMP
FCOMPP
FCOMIP
FCOS
FDECSTP
FDIV
FDIVP
FDIVR
FDIVRP
FFREE
FIADD
FICOM
FICOMP
FIDIV
FIDIVR
FILD
FINCSTP
FINIT
FIST
FISTP
FISUB
FISUBR
FLD
FLD1
FLDCW
FLDENV
FLDL2E
FLDL2T
FLDLG2
FLDLN2
FLDPI
FLDZ
FMUL
FMULP
FNOP
FPATAN
FPREM
FPREM1
FPTAN
FRNDINT
FRSTOR
FSAVE
FSCALE
FSIN
FSINCOS
FSQRT
FST
FSTCW
FSTENV
FSTP
FSTSW
FSUB
FSUBP
FSUBR
FSUBRP
FTST
FUCOM
FUCOMP
FUCOMPP
FUCOMI
FUCOMIP
FXAM
FXCH
FXTRACT
FYL2X
FYL2XP1
FWAIT
AESKEYGENASSIST
BLSMSK
LZCNT
MULX
MOVHLPS
PADDB/PADDW/PADDD/PADDQ
PDEP
PEXT
SHUFPD
SHUFPS
SQRTSD
SQRTSS
TZCNT
UCOMISD
UCOMISS
VPMOVQW/VPMOVSQW/VPMOVUSQW
VPMOVDB/VPMOVSDB/VPMOVUSDB
VPMOVDW/VPMOVSDW/VPMOVUSDW
VPMOVQB/VPMOVSQB/VPMOVUSQB
VPMOVQD/VPMOVSQD/VPMOVUSQD
XABORT
XEND
XTEST
